,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
551,YOR386W,233.0450787,1.70177465,0.130696478,12.98688101,1.45E-38,2.55E-37,S000005913,PHR1,1698,Verified,chrXV,1066839,1068536,1,DNA photolyase involved in photoreactivation; repairs pyrimidine dimers in the presence of visible light; induced by DNA damage; regulated by transcriptional repressor Rph1p
552,YOR393W,55.3578892,1.827763193,0.28670735,6.296502691,3.04E-10,1.22E-09,S000005920,ERR1,1314,Verified,chrXV,1080276,1081589,1,Putative phosphopyruvate hydratase
553,YPL033C,95.96365095,3.82497678,0.459805005,7.918513015,2.40E-15,1.44E-14,S000005954,SRL4,846,Verified,chrXVI,487362,488207,-1,Protein of unknown function; involved in regulation of dNTP production; null mutant suppresses the lethality of lcd1 and rad53 mutations; expression is induced by Kar4p
554,YPL036W,485.1821968,1.494875243,0.352348987,4.250905023,2.13E-05,5.27E-05,S000005957,PMA2,2844,Verified,chrXVI,482843,485686,1,"Plasma membrane H+-ATPase; isoform of Pma1p, involved in pumping protons out of the cell; regulator of cytoplasmic pH and plasma membrane potential"
555,YPL060W,100.7390282,1.121290867,0.170591655,6.557586498,5.47E-11,2.36E-10,S000005981,MFM1,1242,Verified,chrXVI,434523,435764,1,Mitochondrial inner membrane magnesium transporter; involved in maintenance of mitochondrial magnesium concentrations and membrane potential; indirectly affects splicing of group II introns; functionally and structurally related to Mrs2p
556,YPL066W,733.9142172,1.183573701,0.096147796,12.30525914,8.49E-35,1.30E-33,S000005987,RGL1,1440,Verified,chrXVI,426233,427672,1,"Regulator of Rho1p signaling, cofactor of Tus1p; required for the localization of Tus1p during all phases of cytokinesis; green fluorescent protein (GFP)-fusion protein localizes to the bud neck and cytoplasm; null mutant is viable and exhibits growth defect on a non-fermentable (respiratory) carbon source"
557,YPL077C,53.19435992,1.242909434,0.198884819,6.200334172,5.63E-10,2.22E-09,S000005998,YPL077C,723,Uncharacterized,chrXVI,409368,410090,-1,"Putative protein of unknown function; regulates PIS1 expression; mutant displays spore wall assembly defect in ether sensitivity screen; YPL077C is not an essential gene; YPL077C has a paralog, YBR197C, that arose from the whole genome duplication"
558,YPL088W,458.2487457,3.342053998,0.216354376,15.33991077,4.14E-53,1.16E-51,S000006009,YPL088W,1029,Uncharacterized,chrXVI,381965,382993,1,Putative aryl alcohol dehydrogenase; transcription is activated by paralogous transcription factors Yrm1p and Yrr1p along with genes involved in multidrug resistance
559,YPL092W,1791.668992,2.737096967,0.207909481,13.15906163,1.51E-39,2.78E-38,S000006013,SSU1,1377,Verified,chrXVI,373793,375169,1,Plasma membrane sulfite pump involved in sulfite metabolism; required for efficient sulfite efflux; major facilitator superfamily protein
560,YPL095C,684.4575585,1.87077798,0.191687477,9.753022001,1.79E-22,1.57E-21,S000006016,EEB1,1371,Verified,chrXVI,368071,369441,-1,"Acyl-coenzymeA:ethanol O-acyltransferase; responsible for the major part of medium-chain fatty acid ethyl ester biosynthesis during fermentation; possesses short-chain esterase activity; may be involved in lipid metabolism and detoxification; EEB1 has a paralog, EHT1, that arose from the whole genome duplication"
561,YPL123C,223.5782312,1.517340913,0.118191343,12.80667599,1.50E-37,2.54E-36,S000006044,RNY1,1305,Verified,chrXVI,317641,318945,-1,Vacuolar RNase of the T(2) family; relocalizes to the cytosol where it cleaves tRNAs upon oxidative or stationary phase stress; required for tRNA-specific translational pausing suring oxidative stress; promotes apoptosis under stress conditions and this function is independent of Rny1p catalytic activity
562,YPL135W,1448.065318,1.121231713,0.125800396,8.911636365,5.03E-19,3.75E-18,S000006056,ISU1,498,Verified,chrXVI,297553,298050,1,"Conserved protein of the mitochondrial matrix; performs a scaffolding function during assembly of iron-sulfur clusters, interacts physically and functionally with yeast frataxin (Yfh1p); ISU1 has a paralog, ISU2, that arose from the whole genome duplication; isu1 isu2 double mutant is inviable; human homolog ISCU implicated in mitochondrial myopathy, can complement isu1 isu2 double mutant"
563,YPL165C,143.7977847,1.722417371,0.137400625,12.47470693,1.03E-35,1.62E-34,S000006086,SET6,1122,Verified,chrXVI,237956,239077,-1,"SET domain protein of unknown function; deletion heterozygote is sensitive to compounds that target ergosterol biosynthesis, may be involved in compound availability"
564,YPL166W,76.51108093,2.002158409,0.208583238,9.504248382,2.01E-21,1.67E-20,S000006087,ATG29,642,Verified,chrXVI,237338,237979,1,Autophagy-specific protein; required for recruiting other ATG proteins to the pre-autophagosomal structure (PAS); interacts with Atg17p and localizas to the PAS in a manner interdependent with Atg17p and Cis1p; not conserved; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress
565,YPL186C,52.31193264,1.859786623,0.232598898,7.847375635,4.25E-15,2.51E-14,S000006107,UIP4,915,Verified,chrXVI,194512,195426,-1,Protein that interacts with Ulp1p; a Ubl (ubiquitin-like protein)-specific protease for Smt3p protein conjugates; detected in a phosphorylated state in the mitochondrial outer membrane; also detected in ER and nuclear envelope
566,YPL188W,606.7788344,1.064213736,0.152829343,6.962185395,3.35E-12,1.60E-11,S000006109,POS5,1245,Verified,chrXVI,191406,192650,1,Mitochondrial NADH kinase; phosphorylates NADH; also phosphorylates NAD(+) with lower specificity; required for the response to oxidative stress
567,YPL191C,139.866343,1.323080602,0.132334622,9.965164856,2.17E-23,1.98E-22,S000006112,YPL191C,1083,Verified,chrXVI,183597,184679,-1,"K48-specific deubiquitinating (DUB) enzyme; MINDY family endo-type deubiquitinase that preferentially cleaves long K48-linked polyubiquitin chains between moieties; diploid deletion strain exhibits high budding index; GFP-fusion protein localizes to the cytoplasm endoplasmic reticulum and cell periphery in high-throughput studies; YPL191C has a paralog, YGL082W, that arose from the whole genome duplication; ortholog of human MINDY2/FAM63B"
568,YPL196W,190.4843497,1.007509225,0.123656712,8.134603384,4.13E-16,2.60E-15,S000006117,OXR1,822,Verified,chrXVI,175043,175864,1,Protein of unknown function required for oxidative damage resistance; required for normal levels of resistance to oxidative damage; null mutants are sensitive to hydrogen peroxide; member of a conserved family of proteins found in eukaryotes
569,YPL223C,73.62379155,1.369795469,0.222844747,6.121423622,9.27E-10,3.61E-09,S000006144,GRE1,507,Verified,chrXVI,128632,129138,-1,"Hydrophilin essential in desiccation-rehydration process; stress induced (osmotic, ionic, oxidative, heat shock and heavy metals); regulated by the HOG pathway; GRE1 has a paralog, SIP18, that arose from the whole genome duplication"
570,YPL230W,161.0900873,1.473250039,0.141827803,10.35302374,4.05E-25,4.02E-24,S000006151,USV1,1176,Verified,chrXVI,115312,116487,1,"Putative transcription factor containing a C2H2 zinc finger; mutation affects transcriptional regulation of genes involved in growth on non-fermentable carbon sources, response to salt stress and cell wall biosynthesis; USV1 has a paralog, RGM1, that arose from the whole genome duplication"
571,YPL247C,460.6907186,1.370352012,0.115622925,11.84430235,2.30E-32,3.23E-31,S000006168,YPL247C,1572,Uncharacterized,chrXVI,82625,84196,-1,Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; similar to the petunia WD repeat protein an11; overexpression causes a cell cycle delay or arrest
572,YPL250C,1426.093299,3.81890708,0.252170581,15.11911602,1.21E-51,3.21E-50,S000006171,ATG41,411,Verified,chrXVI,74309,74719,-1,"Protein of unknown function; required for selective and nonselective autophagy, and mitophagy; regulates the rate of autophagosome formation; interacts with Atg9p, and has a similar peri-mitochondrial localization; elevated Gcn4p-dependent expression under autophagy-inducing conditions; mobilized into polysomes upon a shift from a fermentable to nonfermentable carbon source; potential Cdc28p substrate; ATG41 has a paralog, ICY1, that arose from the whole genome duplication"
573,YPL257W,82.6188302,1.222737343,0.206439901,5.904552922,3.54E-09,1.30E-08,S000006178,YPL257W,582,Uncharacterized,chrXVI,63279,63860,1,Putative protein of unknown function; homozygous diploid deletion strain exhibits low budding index; physically interacts with Hsp82p; YPL257W is not an essential gene
574,YPL264C,435.8880799,2.861776669,0.26822881,10.64226876,1.89E-26,2.05E-25,S000006185,YPL264C,1062,Uncharacterized,chrXVI,43283,44344,-1,Putative membrane protein of unknown function; physically interacts with Hsp82p; YPL264C is not an essential gene
575,YPL273W,2618.793569,1.063732206,0.080880124,13.15109584,1.68E-39,3.08E-38,S000006194,SAM4,978,Verified,chrXVI,25087,26064,1,"S-adenosylmethionine-homocysteine methyltransferase; functions along with Mht1p in the conversion of S-adenosylmethionine (AdoMet) to methionine to control the methionine/AdoMet ratio; SAM4 has a paralog, YMR321C, that arose from a single-locus duplication"
576,YPR001W,191.8459901,1.690880249,0.22624547,7.454478354,9.02E-14,4.84E-13,S000006205,CIT3,1461,Verified,chrXVI,556377,557837,1,Dual specificity mitochondrial citrate and methylcitrate synthase; catalyzes the condensation of acetyl-CoA and oxaloacetate to form citrate and that of propionyl-CoA and oxaloacetate to form 2-methylcitrate
577,YPR002W,198.1139688,1.886345604,0.178918129,10.48791637,9.82E-26,1.02E-24,S000006206,PDH1,1551,Verified,chrXVI,558385,559935,1,"Putative 2-methylcitrate dehydratase; mitochondrial protein that participates in respiration; induced by diauxic shift; homologous to E. coli PrpD, may take part in the conversion of 2-methylcitrate to 2-methylisocitrate"
578,YPR007C,27.24555684,1.052479419,0.320451678,3.275979329,0.001052963,0.002087892,S000006211,REC8,2043,Verified,chrXVI,569336,571378,-1,"Meiosis-specific component of the sister chromatid cohesion complex; alpha-kleisin family member that maintains cohesion between homologous chromosomes during meiosis I until chromosome arm-associated Rec8p is cleaved by Esp1p; cohesion between sister chromatid centromeres is maintained until metaphase of meiosis II when it is cleaved by Esp1; independent of the role in cohesion, Rec8p promotes allelic collisions and prevents nonspecific chromosome interactions; homolog of S. pombe Rec8p"
579,YPR015C,54.33097674,1.316493127,0.21535367,6.063660067,1.33E-09,5.11E-09,S000006219,YPR015C,744,Uncharacterized,chrXVI,590283,591026,-1,Putative zinc finger transcription factor; binds DNA in sequence-specific manner; overexpression causes a cell cycle delay or arrest
580,YPR036W-A,5020.088008,2.140493127,0.177126699,12.07500848,1.43E-33,2.11E-32,S000028425,SPO24,204,Verified,chrXVI,645950,646153,1,"Small (67 amino acids) protein involved in sporulation; localizes to the prospore membrane; phosphorylated during meiosis; a longer, 5'-extended mRNA is also transcribed beginning in mid-meiosis, regulated by two MSEs (middle sporulation elements), and includes an uORF of 15 codons in its 5'-UTR; evidence transcription is regulated by Pdr1p"
581,YPR054W,242.345265,1.009219628,0.174520998,5.778383917,7.54E-09,2.67E-08,S000006258,SMK1,1167,Verified,chrXVI,666280,667446,1,Middle sporulation-specific mitogen-activated protein kinase (MAPK); required for production of the outer spore wall layers; negatively regulates activity of the glucan synthase subunit Gsc2p
582,YPR058W,1152.948517,1.771547383,0.145154848,12.20194994,3.03E-34,4.59E-33,S000006262,YMC1,924,Verified,chrXVI,673751,674674,1,"Secondary mitochondrial inner membrane glycine transporter; required with HEM25 for the transport of glycine into mitochondria for the initiation of heme biosynthesis; proposed role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; localizes to the vacuole in response to H2O2; YMC1 has a paralog, YMC2, that arose from the whole genome duplication"
583,YPR059C,80.0707907,1.727897785,0.268024244,6.409647568,1.46E-10,6.02E-10,S000006263,YPR059C,387,Dubious,chrXVI,674314,674700,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YMC1/YPR058W"
584,YPR078C,71.32221665,1.310795901,0.290270298,4.529545999,5.91E-06,1.56E-05,S000006282,YPR078C,1119,Uncharacterized,chrXVI,697147,698265,-1,Putative protein of unknown function; possible role in DNA metabolism and/or in genome stability; expression is heat-inducible
585,YPR093C,118.0861059,1.087320326,0.148329589,7.313598615,2.60E-13,1.34E-12,S000006297,ASR1,867,Verified,chrXVI,719558,720424,-1,Ubiquitin ligase that modifies and regulates RNA Pol II; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress; has a role in organization of septins and the actin cytoskeleton; contains a Ring/PHD finger domain similar to the mammalian rA9 protein
586,YPR111W,280.0619544,1.04030164,0.162947327,6.381489849,1.75E-10,7.18E-10,S000006315,DBF20,1695,Verified,chrXVI,747306,749000,1,"Ser/Thr kinase involved in late nuclear division; one of the mitotic exit network (MEN) proteins; necessary for the execution of cytokinesis; also plays a role in regulating the stability of SWI5 and CLB2 mRNAs; DBF20 has a paralog, DBF2, that arose from the whole genome duplication"
587,YPR145W,9353.522568,1.806050167,0.066213485,27.27477487,8.45E-164,5.87E-161,S000006349,ASN1,1719,Verified,chrXVI,822620,824338,1,"Asparagine synthetase; catalyzes the synthesis of L-asparagine from L-aspartate in the asparagine biosynthetic pathway; ASN1 has a paralog, ASN2, that arose from the whole genome duplication"
588,YPR167C,180.1589131,1.815552423,0.179537053,10.07778061,6.93E-24,6.49E-23,S000006371,MET16,786,Verified,chrXVI,876847,877632,-1,"3'-phosphoadenylsulfate reductase; reduces 3'-phosphoadenylyl sulfate to adenosine-3',5'-bisphosphate and free sulfite using reduced thioredoxin as cosubstrate, involved in sulfate assimilation and methionine metabolism"
589,YPR185W,504.8007217,1.021050883,0.146633894,6.961992876,3.35E-12,1.60E-11,S000006389,ATG13,2217,Verified,chrXVI,907218,909434,1,Regulatory subunit of the Atg1p signaling complex; stimulates Atg1p kinase activity; required for vesicle formation during autophagy and the cytoplasm-to-vacuole targeting (Cvt) pathway; contains a HORMA domain required for autophagy and for recruitment of the phosphatidylinositol 3-kinase complex subunit Atg14p to the pre-autophagosomal structure
