,ORF Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,SGD ID,Gene Name,Gene Length,Verified ORF?,Chromosome,Start,End,Strand,Description
505,YOR074C,201.2310454,-1.222817048,0.176209408,-6.935065913,4.06E-12,1.92E-11,S000005600,CDC21,915,Verified,chrXV,466675,467589,-1,Thymidylate synthase; required for de novo biosynthesis of pyrimidine deoxyribonucleotides; expression is induced at G1/S; human homolog TYMSOS can complement yeast cdc21 temperature-sensitive mutant at restrictive temperature
506,YOR091W,314.1663319,-1.879975773,0.148103903,-12.67738505,7.89E-37,1.30E-35,S000005617,TMA46,1038,Verified,chrXV,493433,494470,1,Protein of unknown function that associates with translating ribosomes; interacts with GTPase Rbg1p
507,YOR095C,390.0478033,-2.352299389,0.156559865,-14.99674567,7.71E-51,2.01E-49,S000005621,RKI1,777,Verified,chrXV,503552,504328,-1,Ribose-5-phosphate ketol-isomerase; catalyzes the interconversion of ribose 5-phosphate and ribulose 5-phosphate in the pentose phosphate pathway; participates in pyridoxine biosynthesis
508,YOR101W,434.2005789,-2.167718515,0.190098483,-11.39229188,4.57E-30,5.78E-29,S000005627,RAS1,930,Verified,chrXV,515244,516173,1,"GTPase involved in G-protein signaling in adenylate cyclase activation; plays a role in cell proliferation; localized to the plasma membrane; homolog of mammalian RAS proto-oncogenes; relative distribution to the nucleus increases upon DNA replication stress; RAS1 has a paralog, RAS2, that arose from the whole genome duplication"
509,YOR116C,1510.406233,-1.316966691,0.095166446,-13.83776202,1.51E-43,3.18E-42,S000005642,RPO31,4383,Verified,chrXV,539763,544145,-1,RNA polymerase III largest subunit C160; part of core enzyme; similar to bacterial beta-prime subunit and to RPA190 and RPO21
510,YOR119C,270.1174032,-1.289106777,0.125375378,-10.27560774,9.08E-25,8.83E-24,S000005645,RIO1,1455,Verified,chrXV,548792,550246,-1,Serine kinase involved in cell cycle regulation and rDNA integrity; associated with late pre-40S particles via its conserved C-terminal domain and participates in late 40S biogenesis; association with pre-40S particles regulated by its catalytic ATPase site and likely occurs after the release of Rio2p from these particles; involved in cell cycle progression and processing of the 20S pre-rRNA into mature 18S rRNA; phosphorylates Rpa43p in anaphase to remove Pol I from rDNA
511,YOR140W,382.8442115,-1.063224236,0.125329702,-8.482075308,2.21E-17,1.48E-16,S000005666,SFL1,2301,Verified,chrXV,586981,589281,1,"Transcriptional repressor and activator; involved in repression of flocculation-related genes, and activation of stress responsive genes; has direct role in INO1 transcriptional memory; negatively regulated by cAMP-dependent protein kinase A subunit Tpk2p; premature stop codon (C1430T, Q477-stop) in SK1 background is linked to the aggressively invasive phenotype of SK1 relative to BY4741 (S288C)"
512,YOR144C,156.4918241,-1.169173233,0.133908227,-8.721832807,2.74E-18,1.94E-17,S000005670,ELG1,2376,Verified,chrXV,602717,605092,-1,Subunit of an alternative replication factor C complex; important for DNA replication and genome integrity; suppresses spontaneous DNA damage; involved in homologous recombination-mediated repair and telomere homeostasis; required for PCNA (Pol30p) unloading during DNA replication
513,YOR145C,468.889103,-1.679582074,0.10537479,-15.92733254,4.09E-57,1.29E-55,S000005671,PNO1,825,Verified,chrXV,605347,606171,-1,"Essential nucleolar protein required for pre-18S rRNA processing; interacts with Dim1p, an 18S rRNA dimethyltransferase, and also with Nob1p, which is involved in proteasome biogenesis; contains a KH domain"
514,YOR146W,54.69550934,-1.689423982,0.209429755,-7.990842902,1.34E-15,8.17E-15,S000005672,YOR146W,306,Dubious,chrXV,605873,606178,1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene PNO1/YOR145C"
515,YOR168W,1834.776898,-1.616618515,0.141231653,-11.44533143,2.48E-30,3.17E-29,S000005694,GLN4,2430,Verified,chrXV,649303,651732,1,Glutamine tRNA synthetase; monomeric class I tRNA synthetase that catalyzes the specific glutaminylation of tRNA(Gln); N-terminal domain proposed to be involved in enzyme-tRNA interactions
516,YOR169C,82.6519755,-1.570663093,0.182294844,-8.575426376,9.87E-18,6.74E-17,S000005695,YOR169C,465,Dubious,chrXV,651376,651840,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene GLN4/YOR168W"
517,YOR204W,3513.014514,-1.538893632,0.128848581,-11.94351698,7.02E-33,1.00E-31,S000005730,DED1,1815,Verified,chrXV,722911,724725,1,"ATP-dependent DEAD (Asp-Glu-Ala-Asp)-box RNA helicase; required for translation initiation of all yeast mRNAs; binds to mRNA cap-associated factors, and binding stimulates Ded1p RNA-dependent ATPase activity; mutation in human homolog DBY is associated with male infertility; human homolog DDX3X complements ded1 null mutation; DED1 has a paralog, DBP1, that arose from the whole genome duplication"
518,YOR206W,856.2135172,-2.061269044,0.10781373,-19.10837705,2.15E-81,1.40E-79,S000005732,NOC2,2133,Verified,chrXV,727512,729644,1,Protein involved in ribosome biogenesis; forms a nucleolar complex with Mak21p that binds to 90S and 66S pre-ribosomes; forms a nuclear complex with Noc3p that binds to 66S pre-ribosomes; both complexes mediate intranuclear transport of ribosomal precursors; acts as part of a Mak21p-Noc2p-Rrp5p module that associates with nascent pre-rRNA during transcription and has a role in bigenesis of the large ribosomal subunit
519,YOR207C,1075.269876,-1.195600687,0.072963108,-16.38452726,2.47E-60,8.76E-59,S000005733,RET1,3450,Verified,chrXV,730008,733457,-1,"Second-largest subunit of RNA polymerase III; RNA polymerase III is responsible for the transcription of tRNA and 5S RNA genes, and other low molecular weight RNAs"
520,YOR252W,113.7459078,-1.600669427,0.199025232,-8.019829392,1.06E-15,6.52E-15,S000005778,TMA16,537,Verified,chrXV,803667,804203,1,Protein of unknown function that associates with ribosomes
521,YOR271C,1168.56938,-1.142357926,0.128218434,-8.909031568,5.15E-19,3.83E-18,S000005797,FSF1,984,Uncharacterized,chrXV,831059,832042,-1,Putative protein; predicted to be an alpha-isopropylmalate carrier; belongs to the sideroblastic-associated protein family; non-tagged protein is detected in purified mitochondria; likely to play a role in iron homeostasis
522,YOR272W,529.0892961,-2.517595213,0.154417739,-16.27995141,1.37E-59,4.78E-58,S000005798,YTM1,1383,Verified,chrXV,832813,834195,1,"Ribosomal assembly factor and 66S pre-ribosomal particle constituent; subunit of the Nop7-subcomplex (PeBoW complex), required for an early nucleolar step in pre-60S ribosomal particle maturation; interaction of its ubiquitin-like (UBL) domain with the MIDAS domain in the Rea1p tail triggers release of the subcomplex and possibly other biogenesis factors via cycles of ATP hydrolysis; involved in the processing of 27S pre-rRNA; contains an N-terminal UBL domain and seven C-terminal WD repeats"
523,YOR287C,69.6444586,-2.290312404,0.305873813,-7.392964587,1.44E-13,7.56E-13,S000005813,RRP36,903,Verified,chrXV,850937,851839,-1,Component of 90S preribosomes; involved in early cleavages of the 35S pre-rRNA and in production of the 40S ribosomal subunit
524,YOR294W,314.1844403,-2.16396056,0.152442598,-14.16711965,1.46E-45,3.26E-44,S000005820,RRS1,612,Verified,chrXV,868340,868951,1,"Essential protein that binds ribosomal protein L11; required for nuclear export of the 60S pre-ribosomal subunit during ribosome biogenesis; localizes to the nucleolus and in foci along nuclear periphery; cooperates with Ebp2p and Mps3p to mediate telomere clustering by binding Sir4p, but is not involved in telomere tethering; mouse homolog shows altered expression in Huntington's disease model mice"
525,YOR309C,230.0752043,-2.323604535,0.210339442,-11.01825746,3.12E-28,3.63E-27,S000005836,YOR309C,381,Dubious,chrXV,896698,897078,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NOP58"
526,YOR310C,1993.865026,-2.260571959,0.147792791,-15.2931224,8.50E-53,2.33E-51,S000005837,NOP58,1536,Verified,chrXV,896825,898360,-1,"Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis; component of the small subunit processome complex, which is required for processing of pre-18S rRNA"
527,YOR338W,157.6071135,-1.830744157,0.151331462,-12.0335559,2.37E-33,3.45E-32,S000005865,YOR338W,1092,Uncharacterized,chrXV,956898,957989,1,"Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen; YOR338W has a paralog, FUN19, that arose from the whole genome duplication"
528,YOR340C,391.463482,-2.320866192,0.123200336,-18.79240402,8.71E-79,5.04E-77,S000005867,RPA43,981,Verified,chrXV,959202,960182,-1,RNA polymerase I subunit A43
529,YOR341W,2597.306337,-2.516250089,0.133240194,-18.88153546,1.62E-79,9.92E-78,S000005868,RPA190,4995,Verified,chrXV,960987,965981,1,RNA polymerase I largest subunit A190
530,YOR359W,574.4613434,-2.15942207,0.154842293,-13.93629325,3.81E-44,8.19E-43,S000005886,VTS1,1572,Verified,chrXV,1011189,1012760,1,Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity
531,YPL012W,1318.459791,-2.925354618,0.121084228,-24.13736633,1.01E-128,2.53E-126,S000005933,RRP12,3687,Verified,chrXVI,529723,533409,1,Protein required for export of the ribosomal subunits; associates with the RNA components of the pre-ribosomes; has a role in nuclear import in association with Pse1p; also plays a role in the cell cycle and the DNA damage response; contains HEAT-repeats
532,YPL019C,2830.189357,-1.27907226,0.107687995,-11.87606045,1.58E-32,2.23E-31,S000005940,VTC3,2508,Verified,chrXVI,514511,517018,-1,"Regulatory subunit of the vacuolar transporter chaperone (VTC) complex; involved in membrane trafficking, vacuolar polyphosphate accumulation, microautophagy and non-autophagic vacuolar fusion; VTC3 has a paralog, VTC2, that arose from the whole genome duplication"
533,YPL026C,513.5022919,-1.171615212,0.11080907,-10.57118614,4.05E-26,4.30E-25,S000005947,SKS1,1509,Verified,chrXVI,500675,502183,-1,"Putative serine/threonine protein kinase; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway; SKS1 has a paralog, VHS1, that arose from the whole genome duplication"
534,YPL043W,585.5095069,-2.403407052,0.146970805,-16.33208984,5.84E-60,2.05E-58,S000005964,NOP4,2058,Verified,chrXVI,469939,471996,1,Nucleolar protein; essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; contains four RNA recognition motifs (RRMs)
535,YPL044C,20.07739697,-1.707664263,0.376081836,-4.426653338,9.57E-06,2.46E-05,S000005965,YPL044C,549,Dubious,chrXVI,469926,470474,-1,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NOP4/YPL043W"
536,YPL057C,677.3870684,-1.302323692,0.10466259,-12.44145257,1.56E-35,2.40E-34,S000005978,SUR1,1149,Verified,chrXVI,451909,453057,-1,"Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Csh1p; SUR1 has a paralog, CSH1, that arose from the whole genome duplication"
537,YPL082C,838.3367939,-1.468601228,0.082711901,-17.75113121,1.69E-70,7.94E-69,S000006003,MOT1,5604,Verified,chrXVI,398480,404083,-1,Essential protein involved in regulation of transcription; removes Spt15p (TBP) from DNA via its C-terminal ATPase activity; may have a role in ensuring that soluble TBP is available to bind TATA-less promoters; forms a complex with TBP that binds TATA DNA with high affinity but with altered specificity; the Mot1p-Spt15p-DNA ternary complex contains unbent DNA; coregulates transcription with Spt16p through assembly of preinitiation complex and organization of nucleosomes
538,YPL086C,443.5953531,-1.693318211,0.106708565,-15.85634238,1.27E-56,3.93E-55,S000006007,ELP3,1674,Verified,chrXVI,384773,386446,-1,Subunit of Elongator complex; Elongator is required for modification of wobble nucleosides in tRNA; exhibits histone acetyltransferase activity that is directed to histones H3 and H4; disruption confers resistance to K. lactis zymotoxin; human homolog ELP3 can partially complement yeast elp3 null mutant
539,YPL093W,1613.764883,-2.747967468,0.130262065,-21.08498738,1.09E-98,1.29E-96,S000006014,NOG1,1944,Verified,chrXVI,370978,372921,1,Putative GTPase; associates with free 60S ribosomal subunits in the nucleolus and is required for 60S ribosomal subunit biogenesis; constituent of 66S pre-ribosomal particles; member of the ODN family of nucleolar G-proteins
540,YPL126W,1163.936678,-2.677041278,0.135493537,-19.74416503,9.00E-87,7.04E-85,S000006047,NAN1,2691,Verified,chrXVI,310210,312900,1,U3 snoRNP protein; component of the small (ribosomal) subunit (SSU) processosome containing U3 snoRNA; required for the biogenesis of18S rRNA
541,YPL146C,297.2963774,-1.718076243,0.206409859,-8.321540313,8.68E-17,5.67E-16,S000006067,NOP53,1368,Verified,chrXVI,276162,277529,-1,Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired
542,YPL163C,959.5379194,-1.774160114,0.105405572,-16.82636829,1.56E-63,5.96E-62,S000006084,SVS1,783,Verified,chrXVI,241918,242700,-1,"Cell wall and vacuolar protein; required for wild-type resistance to vanadate; SVS1 has a paralog, SRL1, that arose from the whole genome duplication"
543,YPL183C,757.6190636,-1.588712131,0.076721834,-20.69906913,3.53E-95,3.56E-93,S000006104,RTT10,3042,Verified,chrXVI,199495,202536,-1,WD40 domain-containing protein involved in endosomal recycling; forms a complex with Rrt2p that functions in the retromer-mediated pathway for recycling internalized cell-surface proteins; interacts with Trm7p for 2'-O-methylation of N34 of substrate tRNAs; has a role in regulation of Ty1 transposition; human ortholog is WDR6
